days_since_2011,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
521,2,2012,6,13,0,2,1,2,0.6,0.6212,0.46,0.1642,267
521,2,2012,6,14,0,2,1,2,0.58,0.5455,0.46,0.1642,276
521,2,2012,6,15,0,2,1,2,0.58,0.5455,0.46,0.1343,272
521,2,2012,6,16,0,2,1,1,0.6,0.6212,0.43,0.194,473
521,2,2012,6,17,0,2,1,1,0.6,0.6212,0.43,0.0,850
521,2,2012,6,18,0,2,1,1,0.6,0.6212,0.43,0.194,790
521,2,2012,6,19,0,2,1,1,0.58,0.5455,0.46,0.2537,513
521,2,2012,6,20,0,2,1,1,0.56,0.5303,0.49,0.2239,415
521,2,2012,6,21,0,2,1,1,0.54,0.5152,0.56,0.1642,283
521,2,2012,6,22,0,2,1,1,0.56,0.5303,0.52,0.1045,193
521,2,2012,6,23,0,2,1,1,0.54,0.5152,0.56,0.0896,113
522,2,2012,6,0,0,3,1,1,0.52,0.5,0.59,0.0896,49
522,2,2012,6,1,0,3,1,1,0.52,0.5,0.68,0.0,27
522,2,2012,6,2,0,3,1,1,0.5,0.4848,0.68,0.0,11
522,2,2012,6,3,0,3,1,1,0.46,0.4545,0.82,0.0,8
522,2,2012,6,4,0,3,1,1,0.46,0.4545,0.82,0.1045,10
522,2,2012,6,5,0,3,1,1,0.48,0.4697,0.77,0.0,38
522,2,2012,6,6,0,3,1,1,0.48,0.4697,0.77,0.0,172
522,2,2012,6,7,0,3,1,1,0.5,0.4848,0.72,0.0,547
522,2,2012,6,8,0,3,1,1,0.54,0.5152,0.68,0.0,668
522,2,2012,6,9,0,3,1,1,0.56,0.5303,0.6,0.0896,303
522,2,2012,6,10,0,3,1,1,0.6,0.6212,0.46,0.0896,203
522,2,2012,6,11,0,3,1,1,0.62,0.6212,0.43,0.0896,226
522,2,2012,6,12,0,3,1,1,0.62,0.6212,0.38,0.0,315
522,2,2012,6,13,0,3,1,1,0.62,0.6212,0.41,0.0896,303
522,2,2012,6,14,0,3,1,1,0.64,0.6212,0.38,0.0,302
522,2,2012,6,15,0,3,1,1,0.64,0.6212,0.38,0.0,300
522,2,2012,6,16,0,3,1,1,0.64,0.6212,0.41,0.1343,452
522,2,2012,6,17,0,3,1,1,0.62,0.6212,0.43,0.1343,724
522,2,2012,6,18,0,3,1,3,0.6,0.6212,0.53,0.194,782
522,2,2012,6,19,0,3,1,1,0.56,0.5303,0.73,0.2985,538
522,2,2012,6,20,0,3,1,1,0.54,0.5152,0.73,0.2836,408
522,2,2012,6,21,0,3,1,1,0.54,0.5152,0.73,0.1642,298
522,2,2012,6,22,0,3,1,1,0.52,0.5,0.77,0.0896,248
522,2,2012,6,23,0,3,1,1,0.52,0.5,0.77,0.0,123
523,2,2012,6,0,0,4,1,1,0.52,0.5,0.77,0.1343,59
523,2,2012,6,1,0,4,1,1,0.52,0.5,0.77,0.1642,22
523,2,2012,6,2,0,4,1,1,0.52,0.5,0.77,0.0896,12
523,2,2012,6,3,0,4,1,1,0.5,0.4848,0.77,0.1045,5
523,2,2012,6,4,0,4,1,1,0.46,0.4545,0.88,0.1045,6
523,2,2012,6,5,0,4,1,1,0.48,0.4697,0.82,0.0896,34
523,2,2012,6,6,0,4,1,1,0.46,0.4545,0.88,0.1045,170
523,2,2012,6,7,0,4,1,1,0.5,0.4848,0.82,0.1642,526
523,2,2012,6,8,0,4,1,1,0.52,0.5,0.77,0.0,681
523,2,2012,6,9,0,4,1,1,0.58,0.5455,0.68,0.0,337
523,2,2012,6,10,0,4,1,1,0.6,0.6061,0.64,0.0896,210
523,2,2012,6,11,0,4,1,1,0.66,0.6212,0.47,0.2239,237
523,2,2012,6,12,0,4,1,1,0.7,0.6364,0.42,0.0,336
523,2,2012,6,13,0,4,1,1,0.7,0.6364,0.37,0.2836,315
523,2,2012,6,14,0,4,1,1,0.72,0.6515,0.37,0.2537,265
523,2,2012,6,15,0,4,1,1,0.74,0.6515,0.3,0.0,333
523,2,2012,6,16,0,4,1,1,0.72,0.6515,0.34,0.2239,466
523,2,2012,6,17,0,4,1,1,0.72,0.6515,0.34,0.2537,869
523,2,2012,6,18,0,4,1,1,0.7,0.6364,0.34,0.2836,813
523,2,2012,6,19,0,4,1,1,0.7,0.6364,0.34,0.2836,602
523,2,2012,6,20,0,4,1,1,0.66,0.6212,0.36,0.2985,478
523,2,2012,6,21,0,4,1,1,0.62,0.6212,0.41,0.3284,313
523,2,2012,6,22,0,4,1,1,0.6,0.6212,0.46,0.1642,228
523,2,2012,6,23,0,4,1,1,0.56,0.5303,0.52,0.1343,177
524,2,2012,6,0,0,5,1,1,0.56,0.5303,0.56,0.1642,77
524,2,2012,6,1,0,5,1,1,0.56,0.5303,0.56,0.1642,29
524,2,2012,6,2,0,5,1,1,0.56,0.5303,0.56,0.0,19
524,2,2012,6,3,0,5,1,1,0.54,0.5152,0.6,0.0896,8
524,2,2012,6,4,0,5,1,1,0.52,0.5,0.63,0.0,10
524,2,2012,6,5,0,5,1,1,0.5,0.4848,0.72,0.1045,29
524,2,2012,6,6,0,5,1,1,0.52,0.5,0.68,0.0896,139
524,2,2012,6,7,0,5,1,1,0.52,0.5,0.72,0.1045,428
524,2,2012,6,8,0,5,1,1,0.58,0.5455,0.6,0.0896,700
524,2,2012,6,9,0,5,1,1,0.62,0.6212,0.53,0.1642,382
524,2,2012,6,10,0,5,1,1,0.66,0.6212,0.47,0.2537,249
524,2,2012,6,11,0,5,1,1,0.7,0.6364,0.42,0.2537,264
524,2,2012,6,12,0,5,1,1,0.72,0.6515,0.39,0.3284,369
524,2,2012,6,13,0,5,1,1,0.74,0.6515,0.37,0.2537,416
524,2,2012,6,14,0,5,1,1,0.76,0.6667,0.31,0.3881,373
524,2,2012,6,15,0,5,1,1,0.76,0.6667,0.29,0.2836,397
524,2,2012,6,16,0,5,1,1,0.76,0.6667,0.29,0.2985,523
524,2,2012,6,17,0,5,1,1,0.76,0.6667,0.29,0.194,793
524,2,2012,6,18,0,5,1,1,0.76,0.6667,0.27,0.2239,723
524,2,2012,6,19,0,5,1,1,0.74,0.6515,0.3,0.2239,555
524,2,2012,6,20,0,5,1,1,0.72,0.6515,0.32,0.1343,408
524,2,2012,6,21,0,5,1,1,0.7,0.6364,0.37,0.1343,339
524,2,2012,6,22,0,5,1,1,0.68,0.6364,0.41,0.1045,291
524,2,2012,6,23,0,5,1,1,0.64,0.6212,0.57,0.1642,215
525,2,2012,6,0,0,6,0,1,0.64,0.6212,0.53,0.1045,206
525,2,2012,6,1,0,6,0,1,0.64,0.6212,0.53,0.0896,123
525,2,2012,6,2,0,6,0,1,0.64,0.6212,0.5,0.2239,89
525,2,2012,6,3,0,6,0,1,0.62,0.6212,0.57,0.0,40
525,2,2012,6,4,0,6,0,1,0.62,0.6212,0.57,0.0,8
525,2,2012,6,5,0,6,0,1,0.6,0.6212,0.56,0.1045,19
525,2,2012,6,6,0,6,0,1,0.56,0.5303,0.64,0.1045,80
525,2,2012,6,7,0,6,0,1,0.58,0.5455,0.64,0.1045,87
525,2,2012,6,8,0,6,0,1,0.62,0.6061,0.61,0.1045,244
525,2,2012,6,9,0,6,0,1,0.64,0.6212,0.57,0.1642,340
525,2,2012,6,10,0,6,0,1,0.7,0.6515,0.51,0.1045,466
525,2,2012,6,11,0,6,0,1,0.76,0.6667,0.35,0.0,569
525,2,2012,6,12,0,6,0,1,0.8,0.697,0.29,0.2537,531
525,2,2012,6,13,0,6,0,1,0.82,0.697,0.24,0.2836,585
525,2,2012,6,14,0,6,0,1,0.82,0.697,0.23,0.194,593
525,2,2012,6,15,0,6,0,1,0.84,0.7121,0.2,0.2985,555
525,2,2012,6,16,0,6,0,1,0.82,0.697,0.24,0.194,534
525,2,2012,6,17,0,6,0,1,0.84,0.7121,0.24,0.0,495
525,2,2012,6,18,0,6,0,1,0.82,0.697,0.24,0.2239,451
525,2,2012,6,19,0,6,0,1,0.8,0.697,0.29,0.1642,360
525,2,2012,6,20,0,6,0,1,0.76,0.6667,0.35,0.2239,363
525,2,2012,6,21,0,6,0,1,0.74,0.6515,0.4,0.194,316
525,2,2012,6,22,0,6,0,1,0.7,0.6515,0.58,0.1642,214
525,2,2012,6,23,0,6,0,1,0.68,0.6364,0.61,0.1642,230
526,2,2012,6,0,0,0,0,1,0.66,0.6212,0.69,0.1045,158
526,2,2012,6,1,0,0,0,1,0.64,0.6061,0.73,0.1343,116
526,2,2012,6,2,0,0,0,1,0.64,0.6061,0.69,0.1343,73
526,2,2012,6,3,0,0,0,1,0.64,0.6061,0.73,0.1045,29
526,2,2012,6,4,0,0,0,1,0.62,0.5909,0.78,0.0896,10
526,2,2012,6,5,0,0,0,1,0.62,0.6061,0.69,0.0896,13
526,2,2012,6,6,0,0,0,1,0.62,0.5909,0.73,0.0,30
526,2,2012,6,7,0,0,0,1,0.6,0.5758,0.78,0.1045,62
526,2,2012,6,8,0,0,0,1,0.64,0.6061,0.73,0.0896,181
526,2,2012,6,9,0,0,0,1,0.7,0.6515,0.58,0.0,266
526,2,2012,6,10,0,0,0,1,0.76,0.6818,0.4,0.1045,413
526,2,2012,6,11,0,0,0,1,0.76,0.6818,0.45,0.0896,499
526,2,2012,6,12,0,0,0,1,0.82,0.7121,0.3,0.0,502
526,2,2012,6,13,0,0,0,1,0.84,0.7273,0.28,0.1343,492
526,2,2012,6,14,0,0,0,1,0.84,0.7273,0.3,0.1343,500
526,2,2012,6,15,0,0,0,1,0.84,0.7273,0.3,0.2239,475
526,2,2012,6,16,0,0,0,1,0.84,0.7424,0.36,0.2836,508
526,2,2012,6,17,0,0,0,1,0.82,0.7424,0.41,0.2836,521
526,2,2012,6,18,0,0,0,1,0.82,0.7273,0.38,0.2239,490
526,2,2012,6,19,0,0,0,1,0.82,0.7121,0.28,0.2836,375
526,2,2012,6,20,0,0,0,1,0.76,0.6818,0.48,0.1642,363
526,2,2012,6,21,0,0,0,1,0.72,0.6818,0.62,0.1642,253
526,2,2012,6,22,0,0,0,1,0.7,0.6515,0.65,0.1642,159
526,2,2012,6,23,0,0,0,1,0.72,0.6667,0.58,0.1045,110
527,2,2012,6,0,0,1,1,1,0.7,0.6515,0.65,0.1045,41
527,2,2012,6,1,0,1,1,1,0.66,0.6212,0.74,0.1642,24
527,2,2012,6,2,0,1,1,1,0.66,0.6212,0.74,0.1045,17
527,2,2012,6,3,0,1,1,1,0.64,0.5909,0.78,0.1045,6
527,2,2012,6,4,0,1,1,1,0.64,0.5909,0.78,0.1343,7
527,2,2012,6,5,0,1,1,1,0.64,0.5909,0.78,0.1343,37
527,2,2012,6,6,0,1,1,1,0.62,0.5758,0.83,0.1045,144
527,2,2012,6,7,0,1,1,1,0.64,0.5909,0.78,0.1045,503
527,2,2012,6,8,0,1,1,1,0.66,0.6212,0.74,0.1343,651
527,2,2012,6,9,0,1,1,1,0.7,0.6515,0.65,0.1343,316
527,2,2012,6,10,0,1,1,1,0.72,0.6818,0.62,0.1642,147
527,2,2012,6,11,0,1,1,2,0.76,0.6818,0.48,0.2239,202
527,2,2012,6,12,0,1,1,2,0.8,0.7273,0.43,0.194,261
527,2,2012,6,13,0,1,1,2,0.8,0.7121,0.41,0.2985,248
527,2,2012,6,14,0,1,1,2,0.82,0.7273,0.34,0.2836,259
527,2,2012,6,15,0,1,1,1,0.8,0.7121,0.41,0.3582,259
527,2,2012,6,16,0,1,1,2,0.8,0.7121,0.41,0.4179,427
527,2,2012,6,17,0,1,1,2,0.8,0.7121,0.41,0.3582,800
527,2,2012,6,18,0,1,1,2,0.8,0.7273,0.43,0.2985,831
527,2,2012,6,19,0,1,1,2,0.76,0.6818,0.48,0.3284,596
527,2,2012,6,20,0,1,1,2,0.74,0.6667,0.48,0.2239,394
527,2,2012,6,21,0,1,1,2,0.72,0.6667,0.58,0.194,250
527,2,2012,6,22,0,1,1,2,0.72,0.6667,0.58,0.194,164
527,2,2012,6,23,0,1,1,2,0.7,0.6515,0.58,0.2239,80
528,2,2012,6,0,0,2,1,2,0.7,0.6515,0.58,0.2239,28
528,2,2012,6,1,0,2,1,2,0.68,0.6364,0.65,0.1642,16
528,2,2012,6,2,0,2,1,2,0.68,0.6364,0.65,0.194,6
528,2,2012,6,3,0,2,1,2,0.66,0.6212,0.69,0.2537,12
528,2,2012,6,4,0,2,1,3,0.6,0.5455,0.88,0.1642,4
528,2,2012,6,5,0,2,1,3,0.6,0.5455,0.88,0.1343,29
528,2,2012,6,6,0,2,1,2,0.6,0.5455,0.88,0.1343,136
528,2,2012,6,7,0,2,1,3,0.62,0.5606,0.88,0.2537,303
528,2,2012,6,8,0,2,1,2,0.62,0.5606,0.88,0.2239,613
528,2,2012,6,9,0,2,1,2,0.64,0.5758,0.89,0.2836,285
528,2,2012,6,10,0,2,1,3,0.64,0.5758,0.89,0.2836,125
528,2,2012,6,11,0,2,1,3,0.66,0.6061,0.83,0.3582,65
528,2,2012,6,12,0,2,1,3,0.66,0.6061,0.83,0.2537,95
528,2,2012,6,13,0,2,1,3,0.66,0.6061,0.83,0.194,59
528,2,2012,6,14,0,2,1,3,0.64,0.5758,0.89,0.2537,60
528,2,2012,6,15,0,2,1,3,0.66,0.5909,0.89,0.194,116
528,2,2012,6,16,0,2,1,2,0.66,0.5909,0.89,0.2836,239
528,2,2012,6,17,0,2,1,2,0.66,0.5909,0.89,0.2836,681
528,2,2012,6,18,0,2,1,1,0.68,0.6364,0.83,0.194,653
528,2,2012,6,19,0,2,1,1,0.68,0.6364,0.83,0.194,491
528,2,2012,6,20,0,2,1,1,0.68,0.6364,0.83,0.194,386
528,2,2012,6,21,0,2,1,1,0.68,0.6364,0.83,0.1045,274
528,2,2012,6,22,0,2,1,1,0.66,0.5909,0.94,0.1045,207
528,2,2012,6,23,0,2,1,3,0.66,0.5909,0.94,0.2239,89
529,2,2012,6,0,0,3,1,2,0.66,0.5909,0.94,0.194,34
529,2,2012,6,1,0,3,1,1,0.64,0.5909,0.78,0.0,28
529,2,2012,6,2,0,3,1,1,0.62,0.5758,0.83,0.1343,4
529,2,2012,6,3,0,3,1,1,0.62,0.5758,0.83,0.194,8
529,2,2012,6,4,0,3,1,1,0.6,0.5606,0.83,0.1343,10
529,2,2012,6,5,0,3,1,1,0.6,0.5606,0.83,0.194,40
529,2,2012,6,6,0,3,1,1,0.6,0.5606,0.83,0.2239,194
529,2,2012,6,7,0,3,1,1,0.6,0.5606,0.83,0.2985,505
529,2,2012,6,8,0,3,1,2,0.62,0.5909,0.73,0.5224,713
529,2,2012,6,9,0,3,1,2,0.64,0.6061,0.69,0.5821,352
529,2,2012,6,10,0,3,1,2,0.64,0.6061,0.65,0.4179,198
529,2,2012,6,11,0,3,1,2,0.66,0.6212,0.54,0.4478,246
529,2,2012,6,12,0,3,1,2,0.68,0.6364,0.44,0.4179,334
529,2,2012,6,13,0,3,1,2,0.7,0.6364,0.45,0.3881,255
529,2,2012,6,14,0,3,1,2,0.72,0.6515,0.37,0.4179,320
529,2,2012,6,15,0,3,1,1,0.72,0.6515,0.32,0.4925,281
529,2,2012,6,16,0,3,1,1,0.72,0.6515,0.3,0.4925,392
529,2,2012,6,17,0,3,1,1,0.72,0.6515,0.32,0.4925,857
529,2,2012,6,18,0,3,1,1,0.72,0.6515,0.32,0.4478,744
529,2,2012,6,19,0,3,1,1,0.7,0.6364,0.34,0.3881,671
529,2,2012,6,20,0,3,1,1,0.68,0.6364,0.36,0.4179,448
529,2,2012,6,21,0,3,1,1,0.64,0.6212,0.44,0.3582,396
529,2,2012,6,22,0,3,1,1,0.62,0.6212,0.5,0.2985,238
529,2,2012,6,23,0,3,1,1,0.62,0.6212,0.5,0.2836,153
530,2,2012,6,0,0,4,1,1,0.6,0.6212,0.53,0.2985,48
530,2,2012,6,1,0,4,1,1,0.6,0.6212,0.56,0.2239,21
530,2,2012,6,2,0,4,1,2,0.62,0.6212,0.53,0.2537,9
530,2,2012,6,3,0,4,1,2,0.62,0.6212,0.53,0.2836,5
530,2,2012,6,4,0,4,1,2,0.6,0.6212,0.56,0.2537,6
530,2,2012,6,5,0,4,1,2,0.6,0.6212,0.56,0.2537,40
530,2,2012,6,6,0,4,1,1,0.58,0.5455,0.6,0.2836,181
530,2,2012,6,7,0,4,1,1,0.6,0.6061,0.6,0.2836,506
530,2,2012,6,8,0,4,1,1,0.6,0.6061,0.64,0.3284,719
530,2,2012,6,9,0,4,1,1,0.62,0.6061,0.61,0.2239,357
530,2,2012,6,10,0,4,1,1,0.64,0.6061,0.65,0.4179,179
530,2,2012,6,11,0,4,1,1,0.66,0.6212,0.57,0.2537,228
530,2,2012,6,12,0,4,1,2,0.66,0.6212,0.61,0.2239,265
530,2,2012,6,13,0,4,1,1,0.68,0.6364,0.57,0.1642,284
530,2,2012,6,14,0,4,1,1,0.7,0.6515,0.54,0.2836,298
530,2,2012,6,15,0,4,1,1,0.74,0.6667,0.48,0.2985,324
530,2,2012,6,16,0,4,1,1,0.72,0.6667,0.51,0.2836,438
530,2,2012,6,17,0,4,1,1,0.72,0.6667,0.48,0.2239,867
530,2,2012,6,18,0,4,1,1,0.74,0.6667,0.42,0.194,823
530,2,2012,6,19,0,4,1,1,0.7,0.6515,0.48,0.2537,579
530,2,2012,6,20,0,4,1,1,0.66,0.6212,0.65,0.2537,435
530,2,2012,6,21,0,4,1,1,0.64,0.6061,0.65,0.1642,337
530,2,2012,6,22,0,4,1,2,0.64,0.6061,0.65,0.2239,242
530,2,2012,6,23,0,4,1,2,0.62,0.6061,0.69,0.1642,172
531,2,2012,6,0,0,5,1,1,0.6,0.5909,0.73,0.1642,94
531,2,2012,6,1,0,5,1,1,0.58,0.5455,0.78,0.194,51
531,2,2012,6,2,0,5,1,1,0.56,0.5303,0.83,0.1045,15
531,2,2012,6,3,0,5,1,1,0.56,0.5303,0.83,0.1642,5
531,2,2012,6,4,0,5,1,1,0.56,0.5303,0.83,0.1642,14
531,2,2012,6,5,0,5,1,1,0.54,0.5152,0.88,0.1045,33
531,2,2012,6,6,0,5,1,1,0.54,0.5152,0.83,0.1343,151
531,2,2012,6,7,0,5,1,1,0.56,0.5303,0.83,0.1642,430
531,2,2012,6,8,0,5,1,1,0.6,0.5909,0.69,0.1642,653
531,2,2012,6,9,0,5,1,1,0.62,0.6061,0.65,0.1642,366
531,2,2012,6,10,0,5,1,1,0.64,0.6212,0.57,0.1642,216
531,2,2012,6,11,0,5,1,1,0.66,0.6212,0.5,0.194,286
531,2,2012,6,12,0,5,1,1,0.7,0.6364,0.45,0.1642,403
531,2,2012,6,13,0,5,1,1,0.7,0.6364,0.42,0.2537,393
531,2,2012,6,14,0,5,1,1,0.72,0.6515,0.39,0.194,376
531,2,2012,6,15,0,5,1,1,0.72,0.6515,0.39,0.194,377
531,2,2012,6,16,0,5,1,1,0.72,0.6515,0.37,0.194,558
531,2,2012,6,17,0,5,1,1,0.74,0.6515,0.37,0.2836,823
531,2,2012,6,18,0,5,1,1,0.72,0.6515,0.39,0.2239,693
531,2,2012,6,19,0,5,1,1,0.7,0.6364,0.42,0.1642,467
531,2,2012,6,20,0,5,1,1,0.68,0.6364,0.44,0.194,385
531,2,2012,6,21,0,5,1,1,0.66,0.6212,0.5,0.1045,333
531,2,2012,6,22,0,5,1,1,0.64,0.6212,0.53,0.1343,321
531,2,2012,6,23,0,5,1,1,0.62,0.6212,0.53,0.2537,222
532,2,2012,6,0,0,6,0,1,0.58,0.5455,0.56,0.1343,137
532,2,2012,6,1,0,6,0,1,0.56,0.5303,0.56,0.0,95
532,2,2012,6,2,0,6,0,1,0.58,0.5455,0.53,0.0,67
532,2,2012,6,3,0,6,0,1,0.56,0.5303,0.6,0.0896,27
532,2,2012,6,4,0,6,0,1,0.54,0.5152,0.68,0.1343,8
532,2,2012,6,5,0,6,0,1,0.54,0.5152,0.68,0.1045,23
532,2,2012,6,6,0,6,0,1,0.54,0.5152,0.68,0.194,47
532,2,2012,6,7,0,6,0,1,0.54,0.5152,0.68,0.194,78
532,2,2012,6,8,0,6,0,1,0.58,0.5455,0.64,0.1642,204
532,2,2012,6,9,0,6,0,1,0.6,0.6061,0.6,0.0896,367
532,2,2012,6,10,0,6,0,1,0.64,0.6212,0.47,0.194,435
532,2,2012,6,11,0,6,0,1,0.66,0.6212,0.39,0.1642,566
532,2,2012,6,12,0,6,0,1,0.68,0.6364,0.41,0.1045,603
532,2,2012,6,13,0,6,0,1,0.72,0.6515,0.34,0.1642,617
532,2,2012,6,14,0,6,0,1,0.72,0.6515,0.37,0.2239,573
532,2,2012,6,15,0,6,0,1,0.74,0.6515,0.35,0.2537,583
532,2,2012,6,16,0,6,0,2,0.72,0.6515,0.37,0.1045,542
532,2,2012,6,17,0,6,0,2,0.72,0.6515,0.37,0.2537,593
532,2,2012,6,18,0,6,0,2,0.72,0.6515,0.37,0.2239,571
532,2,2012,6,19,0,6,0,2,0.7,0.6364,0.42,0.194,461
532,2,2012,6,20,0,6,0,2,0.66,0.6212,0.47,0.194,352
532,2,2012,6,21,0,6,0,2,0.64,0.6212,0.5,0.2239,290
532,2,2012,6,22,0,6,0,1,0.62,0.6212,0.53,0.2985,280
532,2,2012,6,23,0,6,0,1,0.6,0.6212,0.53,0.2985,183
533,2,2012,6,0,0,0,0,1,0.56,0.5303,0.56,0.1343,148
533,2,2012,6,1,0,0,0,1,0.56,0.5303,0.6,0.1642,88
533,2,2012,6,2,0,0,0,1,0.56,0.5303,0.56,0.0896,74
533,2,2012,6,3,0,0,0,1,0.54,0.5152,0.64,0.1045,28
533,2,2012,6,4,0,0,0,1,0.54,0.5152,0.64,0.0896,18
533,2,2012,6,5,0,0,0,1,0.54,0.5152,0.68,0.1343,17
533,2,2012,6,6,0,0,0,1,0.52,0.5,0.72,0.1045,23
533,2,2012,6,7,0,0,0,1,0.52,0.5,0.72,0.0896,48
533,2,2012,6,8,0,0,0,1,0.56,0.5303,0.68,0.2537,119
533,2,2012,6,9,0,0,0,1,0.56,0.5303,0.68,0.1642,274
533,2,2012,6,10,0,0,0,1,0.58,0.5455,0.64,0.0,436
533,2,2012,6,11,0,0,0,1,0.62,0.6212,0.57,0.1045,546
533,2,2012,6,12,0,0,0,1,0.62,0.6212,0.57,0.0,615
533,2,2012,6,13,0,0,0,1,0.64,0.6212,0.53,0.1642,614
533,2,2012,6,14,0,0,0,1,0.64,0.6212,0.53,0.0,582
533,2,2012,6,15,0,0,0,1,0.66,0.6212,0.5,0.2239,463
533,2,2012,6,16,0,0,0,1,0.66,0.6212,0.54,0.2985,580
533,2,2012,6,17,0,0,0,1,0.64,0.6212,0.57,0.2239,593
533,2,2012,6,18,0,0,0,1,0.64,0.6212,0.53,0.194,513
533,2,2012,6,19,0,0,0,1,0.64,0.6212,0.53,0.1642,390
533,2,2012,6,20,0,0,0,1,0.62,0.6212,0.57,0.194,302
533,2,2012,6,21,0,0,0,1,0.62,0.6212,0.57,0.194,246
533,2,2012,6,22,0,0,0,1,0.6,0.6061,0.6,0.194,153
533,2,2012,6,23,0,0,0,1,0.58,0.5455,0.64,0.194,108
534,2,2012,6,0,0,1,1,1,0.56,0.5303,0.73,0.2537,40
534,2,2012,6,1,0,1,1,1,0.54,0.5152,0.77,0.2239,14
534,2,2012,6,2,0,1,1,1,0.54,0.5152,0.77,0.2239,9
534,2,2012,6,3,0,1,1,2,0.52,0.5,0.83,0.2239,4
534,2,2012,6,4,0,1,1,2,0.54,0.5152,0.77,0.194,9
534,2,2012,6,5,0,1,1,3,0.52,0.5,0.83,0.1343,23
534,2,2012,6,6,0,1,1,3,0.52,0.5,0.88,0.1343,37
534,2,2012,6,7,0,1,1,3,0.52,0.5,0.94,0.2239,145
534,2,2012,6,8,0,1,1,2,0.54,0.5152,0.83,0.194,474
534,2,2012,6,9,0,1,1,2,0.54,0.5152,0.83,0.2239,250
534,2,2012,6,10,0,1,1,3,0.54,0.5152,0.88,0.1045,91
534,2,2012,6,11,0,1,1,2,0.54,0.5152,0.88,0.1642,121
534,2,2012,6,12,0,1,1,3,0.56,0.5303,0.78,0.1343,168
534,2,2012,6,13,0,1,1,2,0.58,0.5455,0.73,0.1343,225
534,2,2012,6,14,0,1,1,2,0.58,0.5455,0.68,0.194,219
534,2,2012,6,15,0,1,1,2,0.6,0.5909,0.69,0.194,237
534,2,2012,6,16,0,1,1,2,0.6,0.5909,0.73,0.194,332
534,2,2012,6,17,0,1,1,2,0.6,0.5909,0.73,0.194,723
534,2,2012,6,18,0,1,1,2,0.62,0.6061,0.69,0.1642,642
534,2,2012,6,19,0,1,1,2,0.62,0.5909,0.73,0.0896,463
534,2,2012,6,20,0,1,1,2,0.62,0.5909,0.73,0.1343,362
534,2,2012,6,21,0,1,1,2,0.62,0.5909,0.73,0.1045,273
534,2,2012,6,22,0,1,1,2,0.62,0.5909,0.73,0.1642,164
534,2,2012,6,23,0,1,1,3,0.6,0.5758,0.78,0.194,74
535,2,2012,6,0,0,2,1,2,0.6,0.5758,0.78,0.1642,35
535,2,2012,6,1,0,2,1,2,0.6,0.5758,0.78,0.1642,14
535,2,2012,6,2,0,2,1,2,0.6,0.5758,0.78,0.1343,15
535,2,2012,6,3,0,2,1,2,0.6,0.5758,0.78,0.1045,8
535,2,2012,6,4,0,2,1,2,0.6,0.5758,0.78,0.1343,10
535,2,2012,6,5,0,2,1,2,0.6,0.5758,0.78,0.194,37
535,2,2012,6,6,0,2,1,2,0.6,0.5758,0.78,0.1045,161
535,2,2012,6,7,0,2,1,2,0.6,0.5758,0.78,0.1343,480
535,2,2012,6,8,0,2,1,2,0.6,0.5758,0.78,0.1642,673
535,2,2012,6,9,0,2,1,1,0.64,0.6061,0.73,0.0896,328
535,2,2012,6,10,0,2,1,1,0.64,0.6061,0.73,0.0896,180
535,2,2012,6,11,0,2,1,1,0.66,0.6212,0.69,0.1343,230
535,2,2012,6,12,0,2,1,1,0.7,0.6515,0.65,0.0896,292
535,2,2012,6,13,0,2,1,1,0.74,0.6818,0.58,0.1343,272
535,2,2012,6,14,0,2,1,1,0.76,0.7121,0.58,0.1045,227
535,2,2012,6,15,0,2,1,1,0.78,0.7424,0.59,0.1642,259
535,2,2012,6,16,0,2,1,1,0.8,0.7576,0.55,0.2239,334
535,2,2012,6,17,0,2,1,1,0.8,0.7576,0.55,0.194,811
535,2,2012,6,18,0,2,1,1,0.8,0.7576,0.55,0.1642,795
535,2,2012,6,19,0,2,1,1,0.8,0.7727,0.59,0.2239,514
535,2,2012,6,20,0,2,1,1,0.8,0.7576,0.55,0.2537,458
535,2,2012,6,21,0,2,1,1,0.76,0.7121,0.62,0.1642,276
535,2,2012,6,22,0,2,1,1,0.72,0.697,0.79,0.0896,291
535,2,2012,6,23,0,2,1,1,0.72,0.697,0.79,0.1343,125
536,2,2012,6,0,0,3,1,1,0.7,0.6667,0.79,0.194,53
536,2,2012,6,1,0,3,1,1,0.68,0.6364,0.79,0.194,27
536,2,2012,6,2,0,3,1,1,0.66,0.6061,0.83,0.1642,6
536,2,2012,6,3,0,3,1,1,0.66,0.6061,0.83,0.1343,8
536,2,2012,6,4,0,3,1,1,0.66,0.6061,0.83,0.0896,7
536,2,2012,6,5,0,3,1,1,0.66,0.6061,0.83,0.0896,39
536,2,2012,6,6,0,3,1,2,0.64,0.5758,0.89,0.0896,165
536,2,2012,6,7,0,3,1,2,0.66,0.5909,0.89,0.0,464
536,2,2012,6,8,0,3,1,2,0.7,0.6667,0.79,0.1045,643
536,2,2012,6,9,0,3,1,2,0.72,0.697,0.74,0.0,316
536,2,2012,6,10,0,3,1,1,0.82,0.7727,0.52,0.1343,167
536,2,2012,6,11,0,3,1,1,0.84,0.7879,0.49,0.194,188
536,2,2012,6,12,0,3,1,1,0.86,0.803,0.47,0.1642,180
